user_id,nativeLang,task3v4
79819,Icelandic,0.7
79824,Arabic,0.75
79832,English,0.65
79834,English,0.45
7984,English,0.5
79841,English,0.55
79847,English,0.65
79848,English,0.65
7985,English,0.85
79850,French,0.5
79857,English,0.95
79863,Italian,0.6
79864,English,0.45
79865,English,0.3
79872,English,1
79878,English,0.55
7988,English,0.95
79881,English,0.85
79884,Dutch,0.9
79888,English,0.6
79890,English,0.65
79899,English,0.7
799,Swedish,0.5
7990,English,0.95
79900,English,0.4
79908,Russian,0.35
79909,French,0.5
79910,English,0.95
79914,English,0.6
79915,English,0.65
79918,English,0.5
79925,English,0.5
79928,English,0.35
79931,Dutch,0.5
79932,Hebrew,0.5
79944,English,0.3
79948,English,0.6
79950,Spanish,0.6
79952,English,0.55
79956,English,0.95
79964,English,0.85
79970,English,0.85
79971,English,0.85
79977,English,0.65
79978,Chinese/Cantonese/Yue,1
7998,German,0.95
79981,English,0.5
79984,English,0.9
79986,Russian,0.35
79987,French,0.5
7999,Chinese/Mandarin,0.35
79991,English,0.5
79998,English,0.35
80003,English,1
80010,English,0.3
80011,Dutch,0.45
80015,Finnish,0.7
80018,English,0.6
8002,English,0.55
80033,English,0.55
80034,English,0.55
80039,English,0.45
80041,English,0.5
80045,English,0.85
8005,French,0.6
80050,English,0.85
8006,English,0.85
80074,English,0.55
80075,English,0.5
80085,English,0.65
80086,English,0.8
8009,English,0.5
80094,English,0.45
80098,English,0.55
801,Dutch,0.95
80101,English,0.6
80102,English,0.75
80104,English,0.65
80115,Hindi,0.5
80117,English,0.4
80118,English,1
80119,German,0.9
80120,Spanish,0.65
80122,English,0.45
8014,English,0.55
80143,German,0.75
80144,English,0.55
80153,English,0.75
80154,English,0.45
80163,English,0.65
80166,Dutch,0.75
80167,Korean,0.65
80169,Tagalog,0.6
80170,English,0.3
80174,Italian,0.45
80180,Dutch,0.65
80181,English,0.6
80185,English,0.4
80188,Chinese/Cantonese/Yue,0.95
80197,English,0.5
802,Korean,0.55
8020,English,0.55
80215,English,0.4
80217,English,0.45
8022,English,1
80221,English,0.4
80223,Portuguese,0.65
80224,English,1
80227,English,0.55
80229,English,0.5
80230,English,0.6
80231,English,0.55
80234,English,0.55
80236,English,0.55
80238,English,0.7
80241,English,0.45
80242,English,0.5
80252,Finnish,0.45
80254,Lithuanian,0.55
80261,German,0.5
80265,English,0.55
80269,English,0.65
8027,English,0.45
80270,Spanish,1
80272,English,0.6
80273,German,0.95
80274,English,0.55
80275,English,0.45
80283,German,0.45
80286,Dutch,0.8
8029,English,0.4
80294,English,0.65
80298,English,0.5
80304,English,0.55
80306,English,0.45
8031,Kannada,0.7
80318,Dutch,0.55
80321,English,0.9
80323,German,0.5
80333,English,0.55
80337,Arabic,0.6
80338,English,0.65
80339,English,0.4
80341,English,1
80343,Tagalog,0.25
80344,English,0.65
80347,Hindi,0.95
80348,English,0.4
80352,English,0.55
80353,English,0.45
80355,English,0.8
80358,Finnish,0.4
80360,English,0.5
80365,Spanish,0.55
80372,English,1
80376,English,0.5
80377,English,0.7
8038,English,0.75
80388,English,0.65
80389,Swedish,0.7
8039,English,0.6
80395,English,0.85
804,English,0.65
80401,Dutch,0.3
80405,English,0.55
80407,English,1
80411,Tagalog,0.65
80412,English,0.45
80416,English,0.65
80417,Finnish,1
80421,French,0.6
80422,English,0.5
80432,English,0.6
80436,Russian,1
80444,English,1
80445,English,0.95
80449,English,0.55
8045,English,0.5
80452,Finnish,0.9
8046,English,1
80460,English,0.4
80464,Gaelic,0.5
80472,English,0.4
80482,Hungarian,1
80484,English,0.55
80494,Dutch,0.55
8050,English,0.4
80507,English,0.6
80508,French,0.55
80509,Chinese/Cantonese/Yue,0.5
80515,Farsi,0.85
80526,English,1
80529,English,0.55
80530,English,0.5
80531,English,0.5
80536,French,0.45
80541,Dutch,0.35
80543,Bengali,0.9
80544,German,0.45
80547,English,0.6
80551,Swedish,0.95
80553,English,0.55
80556,English,1
80558,English,0.85
80566,English,0.65
80577,English,0.65
80582,English,0.65
80583,Telugu,0.35
80589,Korean,0.9
80590,English,0.6
80594,English,0.95
8060,English,0.7
80600,Arabic,0.3
80606,English,0.65
80607,English,0.6
80608,French,0.45
8061,Portuguese,0.6
80610,English,0.45
80611,English,0.4
80613,English,0.65
8062,English,0.6
80624,English,0.6
80627,English,0.55
80629,Italian,0.35
80632,English,0.5
80636,English,0.55
80638,Dutch,0.65
80639,Luxembourgish,0.9
80647,English,0.7
80653,French,0.95
80656,Spanish,0.65
80657,English,0.4
80659,English,0.55
8066,English,0.35
80662,English,0.7
80665,Nepalese,0.5
8067,English,0.65
80680,Portuguese,0.5
80682,Polish,0.9
80687,English,0.5
80689,English,0.65
80690,English,0.9
80692,Italian,0.55
80699,English,1
8070,English,0.4
80703,Aymara,0.35
80705,English,0.4
80709,English,0.4
8071,English,0.65
80710,English,0.45
80712,English,0.55
80722,English,0.7
80723,English,1
80731,English,0.75
80741,Swedish,0.45
80743,Chinese/Cantonese/Yue,0.75
80750,German,0.45
80760,English,0.65
80775,Hebrew,0.65
80778,English,0.7
80791,English,0.6
80795,English,0.8
80796,English,0.55
808,Hebrew,0.7
80801,English,0.6
80808,English,0.35
80809,Italian,0.6
80816,French,0.85
80817,English,0.95
80818,English,0.3
80820,English,1
80822,English,0.6
80825,Swedish,0.55
80831,English,0.45
80836,English,0.6
80837,English,0.65
80841,English,0.85
80844,German,0.6
80849,Serbian,0.45
8085,English,1
80858,English,0.7
80859,English,1
80862,English,0.7
80875,English,0.55
80878,Thai,0.45
8088,English,0.9
80880,English,1
80885,English,0.65
80888,Chinese/Mandarin,0.45
80889,English,0.55
80895,English,0.4
80898,English,0.35
80901,English,0.65
80907,English,0.85
80911,English,0.95
80912,English,0.9
80916,Afrikaans,0.35
80917,English,0.4
80919,Spanish,0.75
8092,German,0.6
80921,French,0.55
80922,French,0.5
80923,Spanish,0.45
80924,English,0.35
80932,Slovene,0.65
80933,English,0.5
80938,English,0.95
80940,English,0.7
80942,Tagalog,0.95
80943,English,0.65
80946,English,0.55
80950,English,1
80952,English,0.5
80954,French,0.65
80956,Finnish,0.65
80960,English,0.75
80965,German,0.95
80976,English,0.6
80977,English,0.85
8098,English,0.8
80981,Spanish,0.7
80993,English,0.3
80995,English,0.9
80999,English,0.8
81,English,0.5
810,Turkish,0.75
8100,German,0.75
81000,English,0.95
81004,English,0.6
81005,English,0.85
81012,Turkish,0.7
81023,English,1
81028,Tagalog,0.65
81031,English,0.9
81033,English,0.65
81050,Swedish,0.55
81054,English,0.95
81058,Spanish,0.8
81059,English,0.55
81061,Russian,0.25
81066,English,1
81073,Chinese/Mandarin,0.6
81074,English,0.75
81075,English,0.5
81081,English,0.85
81082,English,0.85
81087,English,0.7
81089,German,0.55
8109,English,0.65
81094,Norwegian,0.55
81097,Abkhaz,0.55
81099,English,0.9
8110,Spanish,0.7
81102,English,0.5
81105,English,0.85
81107,Polish,0.85
8111,English,0.3
81111,French,0.6
81113,English,0.85
81114,Chinese/Mandarin,0.8
81115,Turkish,0.85
81117,English,0.7
81119,Tamil,0.8
81121,Norwegian,0.5
81123,Portuguese,0.25
81128,German,0.6
8113,English,0.4
81130,Spanish,0.6
81132,English,0.35
81133,English,0.55
81137,English,0.5
81141,English,0.55
81142,English,0.8
81144,Nepalese,0.5
81145,English,0.65
81146,English,0.55
81147,Swiss German,0.7
81150,English,0.55
81151,Swedish,0.4
81160,English,0.6
81162,English,0.45
81164,English,0.4
81171,English,0.5
81175,English,0.85
81177,English,0.4
81178,English,0.5
81179,English,0.65
81181,English,0.65
81185,English,0.9
81191,English,0.5
81193,English,0.6
81197,French,0.45
81206,English,0.55
81213,English,0.45
81214,English,0.75
81216,English,0.7
8122,English,0.4
8123,English,0.6
81234,English,1
8124,English,0.4
81242,Russian,0.4
81243,English,0.45
81245,Dutch,0.5
81248,English,0.6
81252,English,0.45
81254,Serbian,0.7
81260,English,0.55
8127,English,0.9
81276,English,0.45
81277,Swedish,0.65
81283,English,0.85
81285,English,1
81297,Latvian,0.75
81316,English,0.45
81319,English,0.8
81321,English,0.6
81327,German,0.7
81328,English,0.5
81335,English,0.15
8134,English,0.75
81340,English,0.55
81345,English,0.5
81349,English,0.9
81352,Czech,0.45
81355,English,0.5
81359,English,0.5
8136,English,0.45
81364,English,0.45
81367,Russian,0.45
81369,English,0.6
8137,English,0.4
81373,German,0.5
81386,Estonian,0.3
81388,German,0.45
81391,English,0.6
81397,English,0.7
81399,English,0.3
81400,English,0.5
81402,Swiss German,0.5
81406,Hebrew,0.4
81408,English,0.4
81410,English,0.55
81411,English,0.35
81412,Swedish,1
81420,English,0.55
81429,English,0.9
81430,English,0.7
81433,English,0.85
81440,English,0.9
81445,English,0.85
81447,Croatian,0.35
81448,English,0.3
81450,French,0.4
81453,English,0.7
81456,Italian,0.5
81457,Polish,0.55
81459,English,0.75
81461,English,0.9
81464,English,0.8
81465,Finnish,0.3
81468,English,0.5
81471,Finnish,0.55
81478,Romanian,0.45
81479,Hindi,0.6
81482,English,0.45
81483,English,0.75
81488,Polish,0.95
8149,Swedish,0.6
81492,Chinese/Cantonese/Yue,0.9
81495,English,0.2
81496,English,0.55
815,Portuguese,0.55
81500,English,0.75
81502,Japanese,0.65
81503,Finnish,0.5
81504,Dutch,0.6
81505,Telugu,0.8
81509,German,0.9
81511,English,1
81513,English,0.45
81516,French,0.5
81518,Norwegian,0.95
81521,English,0.6
81527,English,0.65
81530,English,0.5
81535,English,0.65
81536,English,0.4
81537,English,0.35
81540,English,0.35
81541,English,0.55
81544,English,0.7
81546,English,1
81547,English,0.3
8155,Romanian,0.4
81551,English,0.7
81553,English,0.45
81555,English,0.55
81557,English,0.8
8156,Romanian,0.35
81561,English,0.65
81567,Spanish,0.6
81569,Hebrew,0.6
81577,English,0.55
81580,English,1
81584,Portuguese,0.6
81585,German,1
81586,Croatian,0.6
81588,English,0.9
8159,French,0.65
81591,Swedish,0.9
816,Spanish,0.3
81600,French,0.5
81605,English,0.4
81606,English,0.5
81609,English,0.85
8161,English,0.6
81610,Nepalese,0.5
81617,English,0.6
81618,German,0.55
81621,English,0.7
81623,French,0.75
81624,Balinese,0.5
81630,English,0.65
81632,Hebrew,0.75
81636,English,0.7
81641,English,0.7
81644,English,0.55
81646,English,0.5
8165,English,0.7
81652,Turkish,0.8
81654,Swedish,0.6
81655,English,0.6
81658,Farsi,0.6
81661,Portuguese,0.35
81662,English,0.95
81668,English,0.45
8167,English,0.65
81670,English,0.55
81675,Spanish,0.7
81677,English,0.55
81681,English,0.55
81682,English,0.7
81684,English,0.95
81690,English,0.55
81692,English,0.75
81694,German,0.8
81695,English,0.25
81698,English,0.45
81699,English,0.85
81703,English,0.5
81705,English,0.7
81709,English,0.4
8171,English,0.45
81710,Serbian,0.6
81711,Italian,0.55
81712,English,0.65
81716,English,1
81719,Chinese/Cantonese/Yue,0.8
81723,English,0.65
81724,English,0.5
8173,English,1
81731,German,0.45
81732,English,0.85
81735,English,0.55
81738,English,0.95
81741,English,1
81746,Swedish,0.35
81748,English,0.65
81753,German,1
81759,English,0.5
81762,Hindi,0.35
81770,French,0.65
81771,English,0.65
81772,English,0.3
81773,English,0.55
81779,English,0.5
81783,English,0.45
81786,English,0.45
81790,English,0.65
81795,English,0.65
81802,Norwegian,0.4
81806,Spanish,0.4
81810,Indonesian,0.65
81811,Portuguese,0.4
81821,Finnish,0.95
81822,English,0.95
81827,English,0.55
81830,English,0.65
81831,English,0.5
81832,Hindi,0.45
81835,English,0.55
81837,English,0.45
81838,Tagalog,1
81839,English,1
81840,English,0.55
81841,English,0.35
81844,French,0.7
81847,English,0.7
81852,Tagalog,0.4
81856,Indonesian,0.5
81865,English,0.35
81867,French,1
81869,Swedish,0.5
81871,English,0.85
81879,English,0.55
81881,English,0.9
81883,Russian,0.7
81888,Danish,0.3
81893,English,1
81896,English,1
819,Turkish,0.4
81904,English,0.65
81910,French,0.65
81914,English,0.7
81919,English,1
81925,English,0.7
81932,English,0.25
81933,English,0.5
81937,English,0.5
81942,Norwegian,0.9
81945,English,0.7
81947,Romanian,0.45
81948,English,0.65
81951,Polish,1
81960,English,0.5
81961,English,0.9
81967,English,0.7
81968,Croatian,0.5
81975,English,0.6
81978,French,0.5
81980,English,0.55
81985,English,0.6
81986,English,0.4
81993,Italian,0.45
81998,Romanian,0.5
820,Russian,0.45
82003,Chinese/Cantonese/Yue,1
82005,English,0.4
82007,English,0.4
82008,German,0.8
8201,English,0.55
82010,English,0.45
82015,English,0.5
82016,English,0.25
82019,English,0.65
82026,English,0.55
82028,English,1
82032,English,0.4
82033,Hindi,0.65
82034,English,0.45
82036,English,0.7
82037,English,0.85
82038,English,0.4
8204,English,0.8
82047,English,0.55
82048,English,1
8205,Spanish,0.55
82059,Swedish,0.5
82060,English,0.85
82073,French,0.6
82079,Portuguese,0.4
82083,Estonian,0.35
82085,English,0.8
82087,Spanish,0.35
8209,English,0.45
82090,English,1
82095,Chinese/Mandarin,0.75
82099,English,0.4
821,English,0.6
8210,English,0.7
82100,Vietnamese,0.7
82105,Tagalog,0.55
82107,English,0.45
82108,Spanish,0.7
8211,English,0.6
82116,English,0.55
82119,Italian,0.5
82123,English,0.55
82127,English,0.9
82133,English,0.45
8214,Icelandic,0.6
82143,English,0.55
82149,English,0.45
8215,German,0.9
82153,English,0.5
82161,English,0.4
82165,English,0.5
82166,English,0.6
82174,English,0.75
82182,Dutch,0.65
82193,English,0.9
822,English,0.9
8221,Swedish,0.55
82210,English,0.45
82213,Chinese/Mandarin,0.95
82217,Italian,0.45
82220,English,0.5
82223,German,0.6
82224,French,0.5
82228,Portuguese,0.5
82234,Danish,0.45
82242,English,0.9
82246,English,0.45
82264,English,0.4
82265,English,0.95
82266,English,0.9
82267,English,0.5
82270,English,0.7
82271,English,0.65
82273,English,0.7
82275,Portuguese,0.5
82276,English,0.75
82281,English,0.55
82284,German,0.95
82294,English,0.4
82297,Italian,0.4
82299,English,0.95
8230,English,0.55
82305,German,0.65
82306,English,0.5
82307,Spanish,0.95
82312,English,0.75
82313,English,0.8
82315,English,0.6
82324,English,0.7
82326,English,0.75
82327,English,0.9
82330,English,0.55
82331,English,0.55
82333,Chinese/Mandarin,0.8
82339,Swedish,0.6
82341,English,0.85
82344,Malay,0.45
82351,Spanish,0.7
82355,English,0.65
82356,English,1
82357,French,0.45
82358,Croatian,0.95
8236,English,0.75
82361,Italian,0.55
82364,German,0.45
82366,Maltese,0.65
82369,English,0.5
8237,English,0.85
82372,English,0.25
82376,English,0.7
82377,English,0.6
82378,English,1
82380,English,1
82381,English,0.75
82383,English,1
82386,English,0.45
8239,English,0.4
82406,English,0.65
82407,Gujarati,0.55
82412,English,0.85
82413,Chinese/Hakka,0.5
82419,English,0.55
82425,English,0.65
82426,English,0.55
82428,English,1
82430,English,0.5
82439,English,0.35
82440,German,0.6
82441,English,0.55
82443,English,0.5
82453,English,0.7
82454,Dutch,1
82461,Swedish,0.5
8247,English,0.5
82474,Indonesian,0.5
82480,English,0.7
82481,English,0.45
82482,Hiligaynon,0.65
82488,English,0.7
82494,Hebrew,0.35
82499,Hindi,0.6
82500,English,0.55
82504,Ukrainian,0.7
82508,English,0.65
8251,English,1
82510,Slovak,0.4
82512,English,0.8
82514,French,0.9
82526,English,0.5
82533,Finnish,1
82535,English,0.5
82536,English,0.55
82537,Tagalog,0.5
82538,English,0.75
82539,German,0.5
82544,English,0.55
82552,German,0.75
8256,English,0.6
82561,Dutch,0.45
82563,Swedish,1
82565,Kurdish,0.8
82569,Portuguese,0.5
82571,English,0.75
82578,English,0.5
82579,French,0.35
82581,German,0.55
82585,English,0.6
82589,Romanian,0.6
82590,English,0.65
82592,English,0.8
82595,English,0.75
82596,English,0.75
82597,English,0.55
82598,English,0.55
82600,English,0.4
82603,English,0.5
82605,English,0.3
82606,English,0.8
82607,Portuguese,0.5
82609,English,1
8262,English,0.8
82625,English,0.55
8263,English,1
82634,English,0.9
82635,English,0.6
8264,English,0.6
82641,English,0.3
82643,English,0.6
82646,English,0.7
82648,English,0.95
82651,English,0.55
82653,English,1
82656,English,0.6
82665,English,0.5
82671,English,0.55
82678,English,0.85
82681,German,0.45
82685,English,0.6
82686,Lithuanian,0.9
82687,German,0.8
82691,English,0.5
82697,German,0.75
82699,English,0.5
8270,English,0.6
82700,English,0.5
82708,English,0.6
8271,English,0.85
82711,English,0.3
82726,English,0.95
82733,Kannada,0.4
82734,English,0.65
82735,English,0.7
82736,Chinese/Mandarin,0.65
82737,English,0.7
82739,English,0.4
8274,English,0.4
82741,English,0.6
82747,English,0.85
82748,English,0.5
8275,Italian,0.35
82750,English,0.5
82765,Finnish,0.75
82769,Swedish,0.45
82771,English,0.3
82773,Spanish,0.55
82775,Tagalog,0.35
82777,Zulu,0.55
82792,English,0.55
82793,Spanish,0.65
82796,English,0.6
82801,Slovene,0.55
82802,English,0.35
82807,Welsh,0.8
82808,English,0.25
82817,Chinese/Cantonese/Yue,0.65
82820,German,0.75
82827,English,1
82832,English,0.4
82836,English,0.65
82839,English,0.65
82841,Latvian,0.45
82843,English,0.85
8285,English,0.4
82851,English,0.55
82857,Dutch,0.8
82860,English,0.55
82861,Spanish,0.75
82874,English,0.4
82880,English,0.8
82890,German,0.95
82894,French,0.45
82896,English,0.65
82900,English,0.8
82905,Swiss German,0.65
82912,English,0.6
82918,English,0.35
82922,English,0.6
82925,English,0.4
82926,English,0.95
82929,English,0.6
82937,English,0.6
82940,English,0.8
82941,English,0.7
82946,English,0.5
82953,Other,0.6
82954,English,1
82955,Dutch,0.7
82957,English,0.5
82962,English,1
82965,Hindi,0.6
82967,English,0.95
82972,English,0.55
8298,English,0.45
82982,Indonesian,0.9
82984,Spanish,0.95
82987,English,0.8
82989,German,0.95
82994,Turkish,0.5
82997,English,0.65
830,English,0.75
83002,Hebrew,0.5
8301,English,0.95
83014,English,0.65
83015,English,0.5
83019,English,0.85
83020,Spanish,0.65
83029,French,0.45
8303,English,0.4
83033,English,0.6
83035,Spanish,0.7
83036,English,0.55
83037,English,0.5
83043,German,0.45
83045,German,0.75
83051,English,0.95
83059,English,1
83069,English,0.65
83075,Portuguese,0.8
83076,English,0.65
83083,English,0.65
83087,German,0.8
8309,English,0.75
83094,English,0.6
83098,Korean,0.6
83103,English,0.6
83106,English,0.55
83109,English,0.55
83111,English,1
83114,Spanish,1
83115,Norwegian,1
83116,French,0.7
83121,English,0.4
83123,English,0.5
83131,English,0.75
83132,English,0.6
83136,English,0.5
83140,English,0.55
83144,English,0.25
83145,English,0.95
83154,English,0.75
83156,English,0.35
83158,English,0.45
83164,English,0.55
83167,Punjabi,0.5
8317,English,0.5
83172,English,0.5
83174,French,0.55
83179,English,0.45
83184,English,0.65
83185,Portuguese,0.4
8319,English,0.6
83190,Swedish,0.55
83192,Swedish,0.95
83195,English,0.8
83202,Japanese,0.95
83204,English,0.3
83207,Indonesian,0.3
8321,English,1
83213,English,1
83218,English,1
83219,English,0.9
8322,Irish,0.65
83232,English,0.6
83235,English,0.35
83236,English,0.5
83239,Dutch,0.7
83240,English,0.55
83257,English,0.6
83261,English,0.45
83264,Hungarian,0.6
83265,English,0.85
83267,English,0.9
83268,English,0.6
83269,Croatian,0.35
8328,English,0.35
83280,Spanish,0.5
83286,English,0.7
83288,English,0.75
83291,Malayalam,0.7
83296,English,0.55
83305,English,0.95
83306,German,0.5
83313,German,0.45
83318,English,0.75
8332,English,0.45
83320,Dutch,0.5
83323,French,0.4
8333,Portuguese,0.5
83334,Spanish,0.45
83338,Japanese,0.6
83345,English,0.7
83348,Indonesian,0.8
83357,English,0.75
83361,English,0.5
83362,English,0.95
83363,Portuguese,1
83365,English,0.65
